id,avatar,avatarLastChangedAt,bonus,bonusLastChangedAt,ended,endedLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,lobbyTimerGameID,lobbyTimerGameIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,name,nameLastChangedAt,nameColor,nameColorLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,partner,partnerLastChangedAt,role,roleLastChangedAt,score,scoreLastChangedAt,src,srcLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt
01JJWQS079KJJ1NMPBKT9GZENR,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-30T23:15:23.552345657Z,1.830000,2025-01-30T23:36:13.475404573Z,game ended,2025-01-30T23:36:13.558436303Z,true,2025-01-30T23:37:43.55384715Z,"{""age"":""42"",""gender"":""Male"",""strategy"":""I tried to find something unique about the shape and relay that, and then I gradually adopted more of my partner's lingo as we referred to similar shapes."",""enjoy"":""It was fun, some of the descriptions were hilarious \""Dino with a knife\"" was amazing."",""feedback"":""It sometimes hung a few times between trials, but was otherwise fine. "",""education"":""master""}",2025-01-30T23:37:43.569980926Z,01JJWQM2A5CEPTA6591NYPTA3G,2025-01-30T23:12:12.013658742Z,2,2025-01-30T23:14:53.275206119Z,true,2025-01-30T23:15:18.457130453Z,01JJWQM2A5CEPTA6591NYPTA3G,2025-01-30T23:15:18.464902943Z,01JJWQYP9XDZ4CVWRD6BZ8YBFA,2025-01-30T23:15:18.464902943Z,Repi,2025-01-30T23:15:23.552345657Z,#29828D,2025-01-30T23:15:23.552345657Z,01JJWQRZKG5BBQ6XZGH7B0GVHM,2025-01-30T23:12:12.009372697Z,5755c957eb80c4000741a9ce,2025-01-30T23:12:12.009372697Z,01JJWQSNZ02GB719AF6G807QS2,2025-01-30T23:15:23.552345657Z,director,2025-01-30T23:35:57.855549812Z,1.830000,2025-01-30T23:36:13.475404573Z,/avatars/blue.png,2025-01-30T23:15:23.552345657Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:12:12.013658742Z,full-comp-between,2025-01-30T23:12:12.013658742Z,"{""participantKey"":""5755c957eb80c4000741a9ce"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c072f343781120e5cc2e5""}",2025-01-30T23:12:12.37771783Z
01JJWQS3TH2KYGFDJXE937C6SG,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-30T23:19:07.296515549Z,1.830000,2025-01-30T23:43:55.421312075Z,game ended,2025-01-30T23:43:55.516811228Z,true,2025-01-30T23:45:50.36364246Z,"{""age"":""60"",""gender"":""Male"",""strategy"":""First we over described, then it was duck, top hat, legs, ziggy, shorthand and quicker"",""enjoy"":""Yes it was fun, we even chatted a bit, we got so fast."",""feedback"":""no problems"",""education"":""high-school""}",2025-01-30T23:45:50.346160784Z,01JJWQM7JYKRFWJQSYFADXG4VD,2025-01-30T23:17:53.038209745Z,2,2025-01-30T23:14:19.820100978Z,true,2025-01-30T23:18:12.795422894Z,01JJWQM7JYKRFWJQSYFADXG4VD,2025-01-30T23:18:12.802352318Z,01JJWR40J063T975QR7HGD4X3Q,2025-01-30T23:18:12.802352318Z,Minu,2025-01-30T23:19:07.296515549Z,#444EA1,2025-01-30T23:19:07.296515549Z,01JJWQS30VHCBN6P89M0DTAM54,2025-01-30T23:12:15.697963322Z,58954e2dc88c680001dd4b7e,2025-01-30T23:12:15.697963322Z,01JJWQS2GVABVS7896RA49V4PP,2025-01-30T23:19:07.296515549Z,matcher,2025-01-30T23:43:35.761778381Z,1.830000,2025-01-30T23:43:55.421312075Z,/avatars/red.png,2025-01-30T23:19:07.296515549Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:12:15.701745708Z,full-comp-between,2025-01-30T23:12:15.701745708Z,"{""participantKey"":""58954e2dc88c680001dd4b7e"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c07330449d407566bf937""}",2025-01-30T23:12:16.151698536Z
01JJWQX6XCHAXPW1QCDP1A36BC,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-30T23:31:38.17541166Z,1.470000,2025-01-31T00:12:54.040461343Z,game ended,2025-01-31T00:12:54.228632007Z,true,2025-01-31T00:13:27.693459248Z,"{""age"":""64"",""gender"":""female"",""strategy"":"""",""enjoy"":"""",""feedback"":"""",""education"":""master""}",2025-01-31T00:13:27.659184054Z,01JJWQMH0K69BPKF6J67JXHA4V,2025-01-30T23:27:35.054340011Z,2,2025-01-30T23:14:42.069741741Z,true,2025-01-30T23:31:37.061889259Z,01JJWQMH0K69BPKF6J67JXHA4V,2025-01-30T23:31:37.104129944Z,01JJWRWJ0DR4ER3XGR9AXS5PAK,2025-01-30T23:31:37.104129944Z,Repi,2025-01-30T23:31:38.17541166Z,#29828D,2025-01-30T23:31:38.17541166Z,01JJWQX4RF77NV6Q24ZDV1W2YT,2025-01-30T23:14:29.932726397Z,672ab38f104e8899317d9fda,2025-01-30T23:14:29.932726397Z,01JJWR0R4E5XKWS7ZPR3EDVRBG,2025-01-30T23:31:38.17541166Z,director,2025-01-31T00:12:25.822476315Z,1.470000,2025-01-31T00:12:54.040461343Z,/avatars/blue.png,2025-01-30T23:31:38.17541166Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:14:29.93765794Z,full-comp-between,2025-01-30T23:14:29.93765794Z,"{""participantKey"":""672ab38f104e8899317d9fda"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c073d9d7bd7a632ecc453""}",2025-01-30T23:14:30.753110384Z
01JJWS6MCWFMZ6PFWSX5X2X9S5,,,,,lobby timed out,2025-01-31T00:12:01.61973114Z,true,2025-01-31T00:12:20.986472445Z,"{""gamefailed"":""nogame""}",2025-01-31T00:12:20.953673361Z,01JJWSR6G9Z0CEPWXAMKJ8HE77,2025-01-30T23:55:02.703193113Z,2,2025-01-31T00:06:48.557433144Z,true,2025-01-31T00:09:01.385625768Z,01JJWSR6G9Z0CEPWXAMKJ8HE77,2025-01-31T00:09:01.447872421Z,01JJWV11R4EZ3S6ZJ4AFH3AWV4,2025-01-31T00:09:01.447872421Z,,,,,01JJWS6KVGC5BK67291KQAZGB0,2025-01-30T23:37:07.228410278Z,57dd186e6598aa0001992616,2025-01-30T23:37:07.228410278Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:37:07.410030294Z,full-comp-between,2025-01-30T23:37:07.410030294Z,"{""participantKey"":""57dd186e6598aa0001992616"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c0ccfd4e41330c0fe128b""}",2025-01-30T23:37:07.620852901Z
01JJWT1R37X3T25GBD6TDVV3MY,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-30T23:53:51.788468309Z,1.920000,2025-01-31T00:18:11.564457366Z,game ended,2025-01-31T00:18:11.714279366Z,true,2025-01-31T00:18:58.629757555Z,"{""age"":""30"",""gender"":""male"",""strategy"":""find easily identifiable shapes"",""enjoy"":""it was fun"",""feedback"":"""",""education"":""master""}",2025-01-31T00:18:58.592193754Z,01JJWSR2RMXQ5JGXR7VBY26NTR,2025-01-30T23:53:10.298478982Z,2,2025-01-30T23:53:25.490359777Z,true,2025-01-30T23:53:47.09399738Z,01JJWSR2RMXQ5JGXR7VBY26NTR,2025-01-30T23:53:47.134838875Z,01JJWT54VV98FSJF77HNVB3RH8,2025-01-30T23:53:47.134838875Z,Minu,2025-01-30T23:53:51.788468309Z,#444EA1,2025-01-30T23:53:51.788468309Z,01JJWT1QV9XRDQZTBKC19A0QCT,2025-01-30T23:51:55.751716153Z,6715bc112785851334e0d1ac,2025-01-30T23:51:55.751716153Z,01JJWSYBXDXFM32P6SABPF01YG,2025-01-30T23:53:51.788468309Z,matcher,2025-01-31T00:17:56.627460917Z,1.920000,2025-01-31T00:18:11.564457366Z,/avatars/red.png,2025-01-30T23:53:51.788468309Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:51:55.786753156Z,full-comp-between,2025-01-30T23:51:55.786753156Z,"{""participantKey"":""6715bc112785851334e0d1ac"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c108ab034864fb42b299f""}",2025-01-30T23:51:55.914782723Z
01JJWQXQKSZ2ZK2K09ZDQ521T6,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-30T23:17:34.900488476Z,1.890000,2025-01-30T23:42:57.024936205Z,game ended,2025-01-30T23:42:57.136840606Z,true,2025-01-30T23:44:20.131171352Z,"{""age"":""29"",""gender"":""Male"",""strategy"":""We focused on the shapes, and in the case of it being blocky, we called it \""Blob\"", and we called the one shape \""Cat\"". Arrows facing left/right, diamond shapes."",""enjoy"":""Yes, we really grasped it quite quickly."",""feedback"":""None."",""education"":""high-school""}",2025-01-30T23:44:20.552259278Z,01JJWQM4ESCAKJV1KX886CJPAJ,2025-01-30T23:16:32.817481711Z,2,2025-01-30T23:15:46.221196306Z,true,2025-01-30T23:17:34.717219938Z,01JJWQM4ESCAKJV1KX886CJPAJ,2025-01-30T23:17:34.762209078Z,01JJWR2VD40NMD33NFC2PH52C6,2025-01-30T23:17:34.762209078Z,Minu,2025-01-30T23:17:34.900488476Z,#444EA1,2025-01-30T23:17:34.900488476Z,01JJWQXPY8S7VANYR80QE5Z3FN,2025-01-30T23:14:47.033752246Z,5ba91985c4da2d00015d4a11,2025-01-30T23:14:47.033752246Z,01JJWQS0RJWGHXVT4DCY7G6C9V,2025-01-30T23:17:34.900488476Z,matcher,2025-01-30T23:42:43.571887178Z,1.890000,2025-01-30T23:42:57.024936205Z,/avatars/red.png,2025-01-30T23:17:34.900488476Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:14:47.038310811Z,full-comp-between,2025-01-30T23:14:47.038310811Z,"{""participantKey"":""5ba91985c4da2d00015d4a11"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c07ce5b8f27e58ca08981""}",2025-01-30T23:14:47.704026151Z
01JJWSWX3E2QYJW795A8F06CAH,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-30T23:54:38.370073341Z,1.290000,2025-01-31T00:37:43.544360573Z,game ended,2025-01-31T00:37:43.702296326Z,true,2025-01-31T00:51:51.752644203Z,"{""age"":""46"",""gender"":""Male"",""strategy"":""My strategy in the game was to use short, clear descriptions to help my partner identify the right shape. I also pay close attention to my partner’s messages."",""enjoy"":""No, I didn’t really enjoy it. My partner wasn’t using the right keywords at the right time, which made it hard to make clear choices. Their messages felt like a bot and purposely."",""feedback"":""I didn’t have any issues during the game."",""education"":""high-school""}",2025-01-31T00:51:51.715734271Z,01JJWSR3KHW2NPN0R7H4WW39R7,2025-01-30T23:53:49.832375978Z,2,2025-01-30T23:53:18.626691519Z,true,2025-01-30T23:54:35.523339667Z,01JJWSR3KHW2NPN0R7H4WW39R7,2025-01-30T23:54:35.566375976Z,01JJWT6M5A4HJVN75CN0D3AVPW,2025-01-30T23:54:35.566375976Z,Repi,2025-01-30T23:54:38.370073341Z,#29828D,2025-01-30T23:54:38.370073341Z,01JJWSWWRB0EB6EVZ176H497BF,2025-01-30T23:49:17.03869077Z,63052f20afc39e87110eb83e,2025-01-30T23:49:17.03869077Z,01JJWT1E1ZYRXCAGZ20P4CJP3G,2025-01-30T23:54:38.370073341Z,director,2025-01-31T00:37:14.555161468Z,1.290000,2025-01-31T00:37:43.544360573Z,/avatars/blue.png,2025-01-30T23:54:38.370073341Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:49:17.07552865Z,full-comp-between,2025-01-30T23:49:17.07552865Z,"{""participantKey"":""63052f20afc39e87110eb83e"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c0f816b04d16083664c1f""}",2025-01-30T23:49:17.251717901Z
01JJWQS0RJWGHXVT4DCY7G6C9V,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-30T23:17:34.900488476Z,1.890000,2025-01-30T23:42:57.024936205Z,game ended,2025-01-30T23:42:57.136840606Z,true,2025-01-30T23:44:00.52628849Z,"{""age"":""32"",""gender"":""male"",""strategy"":""i use the white triangle and rectangle as identifyers "",""enjoy"":""yes we found a rhythm rather quickly"",""feedback"":""nothing"",""education"":""bachelor""}",2025-01-30T23:44:00.489305775Z,01JJWQM4ESCAKJV1KX886CJPAJ,2025-01-30T23:16:32.817481711Z,2,2025-01-30T23:14:19.466414899Z,true,2025-01-30T23:17:20.209794638Z,01JJWQM4ESCAKJV1KX886CJPAJ,2025-01-30T23:17:20.21665542Z,01JJWR2D6PW42DT34N11ST9S6X,2025-01-30T23:17:20.21665542Z,Repi,2025-01-30T23:17:34.900488476Z,#29828D,2025-01-30T23:17:34.900488476Z,01JJWQS0MDGX3SD9HGCQGSAZH8,2025-01-30T23:12:12.562729708Z,672e4f7596c415fb33dce592,2025-01-30T23:12:12.562729708Z,01JJWQXQKSZ2ZK2K09ZDQ521T6,2025-01-30T23:17:34.900488476Z,director,2025-01-30T23:42:43.571887178Z,1.890000,2025-01-30T23:42:57.024936205Z,/avatars/blue.png,2025-01-30T23:17:34.900488476Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:12:12.565981028Z,full-comp-between,2025-01-30T23:12:12.565981028Z,"{""participantKey"":""672e4f7596c415fb33dce592"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c073d42a60ebe977e3f56""}",2025-01-30T23:12:12.644348712Z
01JJWQSNZ02GB719AF6G807QS2,https://api.dicebear.com/8.x/rings/svg?seed=Minu,2025-01-30T23:15:23.552345657Z,1.830000,2025-01-30T23:36:13.475404573Z,game ended,2025-01-30T23:36:13.558436303Z,true,2025-01-30T23:37:37.57111834Z,"{""age"":""32"",""gender"":""female"",""strategy"":""I tried to describe what the shapes resembled to me (such as dinosaur or a Christmas tree)"",""enjoy"":""Yes, I enjoyed it when my partner recognised what I was referring to and when we got accustomed to each other's way of referring to the shapes."",""feedback"":""I did not encounter any problems."",""education"":""bachelor""}",2025-01-30T23:37:37.556067664Z,01JJWQM2A5CEPTA6591NYPTA3G,2025-01-30T23:12:34.276872148Z,2,2025-01-30T23:13:42.292308201Z,true,2025-01-30T23:15:23.37387853Z,01JJWQM2A5CEPTA6591NYPTA3G,2025-01-30T23:15:23.409522639Z,01JJWQYV4FGCQ1QNEQF0N0SFZ2,2025-01-30T23:15:23.409522639Z,Minu,2025-01-30T23:15:23.552345657Z,#444EA1,2025-01-30T23:15:23.552345657Z,01JJWQSNB16JKBQFWB3XYTN0BG,2025-01-30T23:12:34.272778432Z,5f01c985f119a1317aa68d30,2025-01-30T23:12:34.272778432Z,01JJWQS079KJJ1NMPBKT9GZENR,2025-01-30T23:15:23.552345657Z,matcher,2025-01-30T23:35:57.855549812Z,1.830000,2025-01-30T23:36:13.475404573Z,/avatars/red.png,2025-01-30T23:15:23.552345657Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:12:34.276872148Z,full-comp-between,2025-01-30T23:12:34.276872148Z,"{""participantKey"":""5f01c985f119a1317aa68d30"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c0739ac50a94dbeca0c1b""}",2025-01-30T23:12:34.597777099Z
01JJWQTAQZ7PRR9KCZDS80XQAT,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-30T23:26:37.642415963Z,0.180000,2025-01-30T23:35:01.408982479Z,game ended,2025-01-30T23:40:18.842847505Z,,,,,01JJWQM9NN31AH9EPQFG21TR1J,2025-01-30T23:25:52.751707697Z,2,2025-01-30T23:19:23.552894907Z,true,2025-01-30T23:26:36.843524119Z,01JJWQM9NN31AH9EPQFG21TR1J,2025-01-30T23:26:36.881109598Z,01JJWRKCTEKMDBMG1VD9GQGB9N,2025-01-30T23:26:36.881109598Z,Repi,2025-01-30T23:26:37.642415963Z,#29828D,2025-01-30T23:26:37.642415963Z,01JJWQT9AXMQYCSYGQ6FGC6ANP,2025-01-30T23:12:55.551635487Z,6775ea970c07e5ed9a2803fe,2025-01-30T23:12:55.551635487Z,01JJWR6XK1CVES85T7PJJTVFR6,2025-01-30T23:26:37.642415963Z,matcher,2025-01-30T23:39:15.433195177Z,0.180000,2025-01-30T23:35:01.408982479Z,/avatars/blue.png,2025-01-30T23:26:37.642415963Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:12:55.556196026Z,full-comp-between,2025-01-30T23:12:55.556196026Z,"{""participantKey"":""6775ea970c07e5ed9a2803fe"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c07367aedf7ffe174999b""}",2025-01-30T23:12:55.985060827Z
01JJWQWB9WDNKTRJPVJQ7GEFB9,,,,,null,2025-01-30T23:14:01.665749279Z,,,,,01JJWSR6G9Z0CEPWXAMKJ8HE77,2025-01-30T23:55:02.703193113Z,2,2025-01-30T23:15:43.061972001Z,,,,,,,,,,,01JJWQWAVWSDZ2757ANP0RXM78,2025-01-30T23:14:01.660226291Z,5e437d7404eaba215eafbd2a,2025-01-30T23:14:01.660226291Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:14:01.665749279Z,full-comp-between,2025-01-30T23:14:01.665749279Z,"{""participantKey"":""5e437d7404eaba215eafbd2a"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c073e34033be20761c2e4""}",2025-01-30T23:14:01.921605685Z
01JJWQS2GVABVS7896RA49V4PP,https://api.dicebear.com/8.x/rings/svg?seed=Repi,2025-01-30T23:19:07.296515549Z,1.830000,2025-01-30T23:43:55.421312075Z,game ended,2025-01-30T23:43:55.516811228Z,true,2025-01-30T23:45:15.444301813Z,"{""age"":""55"",""gender"":""female"",""strategy"":""devised names for each pattern"",""enjoy"":""very nice my partner had some intelligence "",""feedback"":""all good Ty "",""education"":""high-school""}",2025-01-30T23:45:15.42583283Z,01JJWQM7JYKRFWJQSYFADXG4VD,2025-01-30T23:17:53.038209745Z,2,2025-01-30T23:17:10.131160278Z,true,2025-01-30T23:19:07.042176521Z,01JJWQM7JYKRFWJQSYFADXG4VD,2025-01-30T23:19:07.084258747Z,01JJWR5NJAJW7FDRCB9GDZKRYD,2025-01-30T23:19:07.084258747Z,Repi,2025-01-30T23:19:07.296515549Z,#29828D,2025-01-30T23:19:07.296515549Z,01JJWQS1Y1VR58D5C479AT90PT,2025-01-30T23:12:14.363726734Z,5e3f04fdb721da159417a725,2025-01-30T23:12:14.363726734Z,01JJWQS3TH2KYGFDJXE937C6SG,2025-01-30T23:19:07.296515549Z,director,2025-01-30T23:43:35.761778381Z,1.830000,2025-01-30T23:43:55.421312075Z,/avatars/blue.png,2025-01-30T23:19:07.296515549Z,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:12:14.366847001Z,full-comp-between,2025-01-30T23:12:14.366847001Z,"{""participantKey"":""5e3f04fdb721da159417a725"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c073c67d6bf7eb95cd655""}",2025-01-30T23:12:14.690817511Z
01JJWQWBMMEEFTMNDEWWJC8W63,,,,,null,2025-01-30T23:14:02.008238324Z,,,,,01JJWSR6G9Z0CEPWXAMKJ8HE77,2025-01-30T23:55:02.703193113Z,2,2025-01-30T23:14:53.771244625Z,,,,,,,,,,,01JJWQWB1FJGZ1VJJWKBMYQB0C,2025-01-30T23:14:02.00425879Z,62c5d0cfdf443d24e054d302,2025-01-30T23:14:02.00425879Z,,,,,,,,,"{""contextSize"":4,""contextStructure"":""comp-between"",""feedbackDuration"":3,""maxTimeout"":5,""numRepetitionsWithPartner"":4,""playerCount"":2,""selectionDuration"":60,""showNegativeFeedback"":1}",2025-01-30T23:14:02.008238324Z,full-comp-between,2025-01-30T23:14:02.008238324Z,"{""participantKey"":""62c5d0cfdf443d24e054d302"",""STUDY_ID"":""679bb8b3cc23fe8d03da31c0"",""SESSION_ID"":""679c073f42a60ebe977e3f59""}",2025-01-30T23:14:02.331784465Z
